stamp;x;y;z
07/11/2020 13.09.53;2,6156654;-9,451111;2,396596
07/11/2020 13.09.53;2,3654714;-9,351752;2,2397757
07/11/2020 13.09.53;2,2601264;-9,415198;2,2278047
07/11/2020 13.09.53;2,384625;-8,969876;2,2637177
07/11/2020 13.09.53;2,337938;-8,921992;2,220622
07/11/2020 13.09.53;2,2230163;-9,194932;2,2230163
07/11/2020 13.09.53;2,3247697;-8,9758625;2,2062569
07/11/2020 13.09.53;2,3690627;-9,095572;2,2349873
07/11/2020 13.09.53;2,2409728;-9,284714;2,2541409
07/11/2020 13.09.53;2,3211784;-9,069236;2,1894975
07/11/2020 13.09.53;2,336741;-9,127894;2,2337902
07/11/2020 13.09.53;2,2421699;-9,168595;2,1918917
07/11/2020 13.09.53;2,31639;-9,033323;2,1990743
07/11/2020 13.09.53;2,2828712;-9,150639;2,2182279
07/11/2020 13.09.53;2,2505496;-9,106346;2,2026656
07/11/2020 13.09.53;2,3092074;-9,085996;2,232593
07/11/2020 13.09.53;2,268506;-9,218874;2,2170308
07/11/2020 13.09.53;2,2972364;-9,091981;2,220622
07/11/2020 13.09.53;2,2984335;-9,138668;2,2122424
07/11/2020 13.09.53;2,2828712;-9,121908;2,219425
07/11/2020 13.09.53;2,3187842;-9,085996;2,2098482
07/11/2020 13.09.53;2,2888567;-9,179369;2,232593
07/11/2020 13.09.53;2,2972364;-9,081207;2,2170308
07/11/2020 13.09.53;2,2984335;-9,14226;2,2098482
07/11/2020 13.09.53;2,2984335;-9,14585;2,232593
07/11/2020 13.09.53;2,3068132;-9,088389;2,2230163
07/11/2020 13.09.53;2,2864625;-9,132683;2,232593
07/11/2020 13.09.53;2,2972364;-9,111135;2,2110453
07/11/2020 13.09.53;2,2996306;-9,119514;2,2146366
07/11/2020 13.09.53;2,2960393;-9,136273;2,2421699
07/11/2020 13.09.53;2,3080103;-9,107543;2,2337902
07/11/2020 13.09.53;2,303222;-9,1350765;2,1811178
07/11/2020 13.09.53;2,3068132;-9,100361;2,231396
07/11/2020 13.09.53;2,2972364;-9,106346;2,2182279
07/11/2020 13.09.53;2,2948422;-9,144653;2,2230163
07/11/2020 13.09.53;2,2996306;-9,108741;2,2182279
07/11/2020 13.09.53;2,2972364;-9,16261;2,2182279
07/11/2020 13.09.53;2,2720973;-9,127894;2,2230163
07/11/2020 13.09.53;2,2828712;-9,097966;2,15957
07/11/2020 13.09.53;2,280477;-9,109938;2,2038627
07/11/2020 13.09.53;2,2936451;-9,1255;2,219425
07/11/2020 13.09.53;2,2972364;-9,132683;2,2146366
07/11/2020 13.09.53;2,2888567;-9,120711;2,2457612
07/11/2020 13.09.53;2,2876596;-9,126697;2,2110453
07/11/2020 13.09.53;2,2852654;-9,129091;2,2182279
07/11/2020 13.09.53;2,303222;-9,1255;2,220622
07/11/2020 13.09.53;2,2852654;-9,1350765;2,219425
07/11/2020 13.09.53;2,3020248;-9,126697;2,244564
07/11/2020 13.09.53;2,2960393;-9,126697;2,2110453
07/11/2020 13.09.53;2,2852654;-9,103952;2,1990743
07/11/2020 13.09.53;2,3319526;-9,131485;2,2146366
07/11/2020 13.09.53;2,3391352;-9,109938;2,2170308
07/11/2020 13.09.53;2,3175871;-9,115923;2,2122424
07/11/2020 13.09.53;2,3331497;-9,105149;2,231396
07/11/2020 13.09.53;2,3175871;-9,124303;2,2062569
07/11/2020 13.09.53;2,304419;-9,130288;2,2218192
07/11/2020 13.09.53;2,3080103;-9,11712;2,255338
07/11/2020 13.09.53;2,2984335;-9,124303;2,2301989
07/11/2020 13.09.53;2,2972364;-9,119514;2,2349873
07/11/2020 13.09.53;2,3127987;-9,119514;2,2589293
07/11/2020 13.09.53;2,3092074;-9,132683;2,2122424
07/11/2020 13.09.53;2,291251;-9,120711;2,2254105
07/11/2020 13.09.53;2,2948422;-9,13388;2,2026656
07/11/2020 13.09.53;2,2936451;-9,118318;2,2134395
07/11/2020 13.09.53;2,3116016;-9,103952;2,2182279
07/11/2020 13.09.53;2,3187842;-9,124303;2,195483
07/11/2020 13.09.53;2,3068132;-9,1255;2,208651
07/11/2020 13.09.53;2,315193;-9,120711;2,256535
07/11/2020 13.09.53;2,3139958;-9,108741;2,255338
07/11/2020 13.09.53;2,3175871;-9,113529;2,2457612
07/11/2020 13.09.53;2,3319526;-9,124303;2,2254105
07/11/2020 13.09.53;2,3127987;-9,099164;2,2301989
07/11/2020 13.09.53;2,3223755;-9,115923;2,2182279
07/11/2020 13.09.53;2,3127987;-9,124303;2,2290018
07/11/2020 13.09.53;2,328361;-9,123106;2,2134395
07/11/2020 13.09.53;2,31639;-9,126697;2,2122424
07/11/2020 13.09.53;2,3247697;-9,091981;2,2026656
07/11/2020 13.09.53;2,304419;-9,14226;2,184709
07/11/2020 13.09.53;2,2852654;-9,111135;2,2218192
07/11/2020 13.09.53;2,3187842;-9,106346;2,220622
07/11/2020 13.09.53;2,2960393;-9,118318;2,2385786
07/11/2020 13.09.53;2,3211784;-9,107543;2,231396
07/11/2020 13.09.53;2,328361;-9,103952;2,220622
07/11/2020 13.09.53;2,315193;-9,090784;2,2301989
07/11/2020 13.09.53;2,3092074;-9,1255;2,2577322
07/11/2020 13.09.53;2,3223755;-9,11712;2,2361844
07/11/2020 13.09.53;2,304419;-9,106346;2,232593
07/11/2020 13.09.53;2,3187842;-9,111135;2,2242134
07/11/2020 13.09.53;2,3068132;-9,1255;2,2014685
07/11/2020 13.09.53;2,292448;-9,1350765;2,219425
07/11/2020 13.09.53;2,3211784;-9,090784;2,2409728
07/11/2020 13.09.53;2,292448;-9,107543;2,231396
07/11/2020 13.09.53;2,3139958;-9,109938;2,2218192
07/11/2020 13.09.53;2,3008277;-9,056067;2,2349873
07/11/2020 13.09.53;2,2529438;-9,1350765;2,2110453
07/11/2020 13.09.53;2,2349873;-9,093178;2,207454
07/11/2020 13.09.53;2,1942859;-9,130288;2,2038627
07/11/2020 13.09.53;2,1260512;-9,284714;2,1559787
07/11/2020 13.09.53;2,148796;-9,058462;2,171541
07/11/2020 13.09.53;2,2385786;-9,090784;2,2182279
07/11/2020 13.09.53;2,3475149;-9,127894;2,2361844
07/11/2020 13.09.53;2,505532;-8,8884735;2,3187842
07/11/2020 13.09.53;2,574964;-8,965088;2,3690627
07/11/2020 13.09.53;1,8590976;-10,97502;1,6663644
07/11/2020 13.09.53;2,6611552;-10,583569;3,679888
07/11/2020 13.09.53;2,5246856;-9,566033;1,8794483
07/11/2020 13.09.53;-0,92176765;-8,669404;0,7374141
07/11/2020 13.09.53;-1,0462662;-7,9954367;0,021547815
07/11/2020 13.09.53;-0,45609543;-9,03452;0,36032736
07/11/2020 13.09.53;-1,0773908;-8,190564;0,20709845
07/11/2020 13.09.53;-2,243367;-9,633071;-0,6823475
07/11/2020 13.09.53;-2,304419;-10,761936;-0,32321724
07/11/2020 13.09.53;-2,0398598;-9,252393;-0,45489833
07/11/2020 13.09.53;-1,1121067;-9,818622;0,2693477
07/11/2020 13.09.53;0,34955344;-11,972205;1,2844892
07/11/2020 13.09.53;2,5929205;-10,353725;1,8794483
07/11/2020 13.09.53;2,0147207;-9,801862;1,5298948
07/11/2020 13.09.53;1,602918;-9,23683;1,8100165
07/11/2020 13.09.53;1,5741876;-9,244013;1,839944
07/11/2020 13.09.53;2,0446482;-9,272743;2,0949266
07/11/2020 13.09.53;1,8902222;-9,2308445;2,005144
07/11/2020 13.09.53;1,8028339;-9,379285;1,9979613
07/11/2020 13.09.53;2,043451;-9,069236;2,12246
07/11/2020 13.09.53;1,8866309;-9,326612;2,0470424
07/11/2020 13.09.53;1,8938135;-9,340978;2,0638018
07/11/2020 13.09.53;1,9859903;-9,138668;2,0614076
07/11/2020 13.09.53;1,8914193;-9,3421755;2,0398598
07/11/2020 13.09.53;2,0171149;-9,087193;2,0721815
07/11/2020 13.09.53;1,9069817;-9,351752;2,078167
07/11/2020 13.09.53;1,9680338;-9,205706;2,0733786
07/11/2020 13.09.53;1,9452889;-9,267955;2,03148
07/11/2020 13.09.53;1,9620483;-9,244013;2,0350714
07/11/2020 13.09.53;1,9512744;-9,229648;2,0614076
07/11/2020 13.09.53;1,9321208;-9,285912;2,087744
07/11/2020 13.09.53;1,9620483;-9,210494;2,0242975
07/11/2020 13.09.53;1,9309237;-9,281123;2,042254
07/11/2020 13.09.53;1,9405005;-9,222465;2,0410569
07/11/2020 13.09.53;1,9273324;-9,281123;2,0649989
07/11/2020 13.09.53;1,9416976;-9,2069025;2,0685902
07/11/2020 13.09.53;1,9177556;-9,275137;2,0518308
07/11/2020 13.09.53;1,9572599;-9,227253;2,0482395
07/11/2020 13.09.53;1,9297266;-9,279925;2,0506337
07/11/2020 13.09.53;1,9608512;-9,2069025;2,0817583
07/11/2020 13.09.53;1,9261353;-9,235633;2,055422
07/11/2020 13.09.53;1,9632454;-9,226056;2,0626047
07/11/2020 13.09.53;1,9488802;-9,241618;2,0649989
07/11/2020 13.09.53;1,9393034;-9,241618;2,0566192
07/11/2020 13.09.53;1,9548657;-9,251195;2,0626047
07/11/2020 13.09.53;1,9476831;-9,221268;2,0685902
07/11/2020 13.09.53;1,9153614;-9,24521;2,0697873
07/11/2020 13.09.53;1,9500773;-9,214086;2,0745757
07/11/2020 13.09.53;1,9381063;-9,264363;2,0350714
07/11/2020 13.09.53;1,9536686;-9,232041;2,0506337
07/11/2020 13.09.53;1,9285295;-9,241618;2,019509
07/11/2020 13.09.53;1,9440918;-9,247604;2,0470424
07/11/2020 13.09.53;1,9620483;-9,228451;2,0386627
07/11/2020 13.09.53;1,9452889;-9,228451;2,066196
07/11/2020 13.09.53;1,9500773;-9,242816;2,054225
07/11/2020 13.09.53;1,9249382;-9,323022;2,0614076
07/11/2020 13.09.53;1,899799;-9,105149;2,0099323
07/11/2020 13.09.53;1,9644425;-9,925163;2,043451
07/11/2020 13.09.53;-3,570952;-15,221137;-0,4321534
07/11/2020 13.09.53;7,1646485;-5,935226;5,898116
07/11/2020 13.09.53;3,9456444;-4,3418846;7,265205
07/11/2020 13.09.53;10,230424;-6,017826;4,4544125
07/11/2020 13.09.53;2,882619;-5,9603653;4,1383777
07/11/2020 13.09.53;3,3746274;-7,7703815;4,537012
07/11/2020 13.09.53;4,781221;-6,4966664;4,6842556
07/11/2020 13.09.53;2,9029696;-7,101202;4,699818
07/11/2020 13.09.53;4,07134;-6,0824695;5,604826
07/11/2020 13.09.53;2,2158337;-7,358579;5,052963
07/11/2020 13.09.53;1,6292542;-8,212111;4,3406878
07/11/2020 13.09.53;4,0761285;-6,5840545;6,147113
07/11/2020 13.09.53;3,882198;-7,657854;5,9926867
07/11/2020 13.09.53;2,5689783;-6,799533;5,315128
07/11/2020 13.09.53;4,128801;-5,6000376;5,626374
07/11/2020 13.09.53;3,8402996;-7,157466;6,6367273
07/11/2020 13.09.53;-2,4169466;-24,92723;12,216414
07/11/2020 13.09.53;-0,08140286;-9,052477;4,951209
07/11/2020 13.09.53;1,0079589;-9,865308;7,747637
07/11/2020 13.09.53;-0,03232172;-8,656237;4,643554
07/11/2020 13.09.53;-1,6591818;-10,267534;3,8630445
07/11/2020 13.09.53;-1,2497733;-9,629479;4,607641
07/11/2020 13.09.53;-0,5506664;-6,3422403;3,083732
07/11/2020 13.09.53;-0,11492168;-5,8334723;1,685518
07/11/2020 13.09.53;-0,78529817;-9,3661175;4,63278
07/11/2020 13.09.53;-1,6089035;-9,472659;3,8905778
07/11/2020 13.09.53;-1,7968484;-8,3390045;3,157952
07/11/2020 13.09.53;-1,7357962;-8,214506;3,787627
07/11/2020 13.09.53;-2,2960393;-7,735666;2,60968
07/11/2020 13.09.53;-1,4856021;-7,9487495;3,8989575
07/11/2020 13.09.53;-2,3343468;-8,197746;3,5685577
07/11/2020 13.09.53;-2,2876596;-8,813056;3,0142999
07/11/2020 13.09.53;-2,1092918;-8,762778;3,7086184
07/11/2020 13.09.53;-2,0362685;-8,6299;3,383007
07/11/2020 13.09.53;-2,5091233;-8,878897;3,2908301
07/11/2020 13.09.53;-2,5821466;-8,889671;3,2118216
07/11/2020 13.09.53;-2,2625206;-8,714894;3,003526
07/11/2020 13.09.53;-2,44448;-8,734048;3,3806129
07/11/2020 13.09.53;-2,3451207;-8,798691;3,4021606
07/11/2020 13.09.53;-2,1380222;-8,836999;3,4739866
07/11/2020 13.09.53;-2,1272483;-8,76996;3,4404678
07/11/2020 13.09.53;-2,2050598;-8,713697;3,3530796
07/11/2020 13.09.53;-2,2290018;-8,807071;3,3865983
07/11/2020 13.09.53;-2,1906946;-8,853758;3,3973722
07/11/2020 13.09.53;-2,111686;-9,244013;3,1998506
07/11/2020 13.09.53;-2,27928;-9,264363;3,4979286
07/11/2020 13.09.53;-1,9393034;-9,105149;4,734534
07/11/2020 13.09.53;-2,0027497;-11,919533;0,9672575
07/11/2020 13.09.53;0,700304;-3,1196449;4,733337
07/11/2020 13.09.53;2,8574798;-4,6232033;7,347805
07/11/2020 13.09.53;3,870227;-0,58777654;5,865794
07/11/2020 13.09.53;-2,1978772;-7,595605;6,7085533
07/11/2020 13.09.53;5,261258;-4,441244;9,19972
07/11/2020 13.09.53;0,9552865;-2,9867666;10,989386
07/11/2020 13.09.53;2,4492683;-1,4161704;7,657854
07/11/2020 13.09.53;1,0043676;-4,665102;9,752781
07/11/2020 13.09.53;3,5733461;-5,3247046;7,61835
07/11/2020 13.09.53;1,2976574;-6,9982514;10,257957
07/11/2020 13.09.53;1,7968484;-4,8722005;8,3821
07/11/2020 13.09.53;2,207454;-5,329493;8,084022
07/11/2020 13.09.53;-0,48841715;-11,528081;10,602722
07/11/2020 13.09.53;2,1057005;-5,8921304;3,9444473
07/11/2020 13.09.53;-2,0614076;-7,1514807;2,1583729
07/11/2020 13.09.53;-2,12246;-8,589199;-1,5658079
07/11/2020 13.09.53;1,1611878;-8,503007;0,16519992
07/11/2020 13.09.53;4,1264067;-8,968679;3,477578
07/11/2020 13.09.53;-4,3358994;-4,938041;1,8028339
07/11/2020 13.09.53;-4,3598413;-10,317812;2,908955
07/11/2020 13.09.53;-0,8858546;-6,5361705;4,045004
07/11/2020 13.09.53;-5,2852;-7,839813;4,9105077
07/11/2020 13.09.53;-8,918402;-2,6683378;5,1906295
07/11/2020 13.09.53;-8,88608;-3,2992098;4,7680526
07/11/2020 13.09.53;-8,069656;-2,2732944;4,795586
07/11/2020 13.09.53;-8,463503;-2,3307555;4,7560816
07/11/2020 13.09.53;-8,35337;-2,3223755;4,805163
07/11/2020 13.09.53;-8,415619;-2,2301989;4,6722846
07/11/2020 13.09.53;-8,35337;-2,2266076;4,6495395
07/11/2020 13.09.53;-8,671799;-2,4612393;5,3713913
07/11/2020 13.09.53;-7,2352777;-2,694674;5,4863133
07/11/2020 13.09.53;-8,719683;-2,2756886;5,543774
07/11/2020 13.09.53;-8,389283;-2,5019407;5,129577
07/11/2020 13.09.53;-8,084022;-1,8363527;5,0146556
07/11/2020 13.09.53;-7,8637557;-1,9033904;5,007473
07/11/2020 13.09.53;-7,3226657;-2,124854;5,0278234
07/11/2020 13.09.53;-7,241263;-2,078167;5,080496
07/11/2020 13.09.53;-7,6853876;-1,7597382;4,817134
07/11/2020 13.09.53;-7,4974427;-1,8219875;5,052963
07/11/2020 13.09.53;-7,8888946;-2,043451;5,2157683
07/11/2020 13.09.53;-7,392098;-2,208651;5,3103395
07/11/2020 13.09.53;-8,590396;-2,5941176;6,171055
07/11/2020 13.09.53;-7,997831;-2,5366566;5,758055
07/11/2020 13.09.53;-7,2843585;-2,2984335;5,5856724
07/11/2020 13.09.53;-7,633912;-2,5210943;5,357026
07/11/2020 13.09.53;-7,752425;-2,6168625;5,9531827
07/11/2020 13.09.53;-6,951565;-2,8119898;5,8203044
07/11/2020 13.09.53;-7,2711906;-4,213795;7,433996
07/11/2020 13.09.53;-7,57286;-3,2213984;6,326678
07/11/2020 13.09.53;-7,1107793;-2,6898856;5,971139
07/11/2020 13.09.53;-6,7504516;-3,321955;6,420052
07/11/2020 13.09.53;-6,0609217;-2,6791117;5,746084
07/11/2020 13.09.53;-7,1287355;-2,9053638;5,9507885
07/11/2020 13.09.53;-7,4351935;-3,776853;7,27957
07/11/2020 13.09.53;-6,9527617;-2,9999347;6,3745623
07/11/2020 13.09.53;-6,870162;-2,834735;6,007052
07/11/2020 13.09.53;-6,6666546;-4,3275194;7,69257
07/11/2020 13.09.53;-6,4727244;-2,7856536;5,6467247
07/11/2020 13.09.53;-6,8282633;-3,0825348;6,355408
07/11/2020 13.09.53;-6,337452;-3,1603463;6,2464724
07/11/2020 13.09.53;-6,51582;-3,466804;6,503849
07/11/2020 13.09.53;-6,4487824;-2,9855695;6,125565
07/11/2020 13.09.53;-6,7588315;-3,4632127;6,6079965
07/11/2020 13.09.53;-6,361394;-3,454833;6,2967505
07/11/2020 13.09.53;-6,706159;-3,2824504;6,2943563
07/11/2020 13.09.53;-6,745663;-3,4009635;6,5601125
07/11/2020 13.09.53;-6,5804634;-3,241749;6,337452
07/11/2020 13.09.53;-6,7001734;-3,3183637;6,3829417
07/11/2020 13.09.53;-6,7468605;-3,3327289;6,5385647
07/11/2020 13.09.53;-6,682217;-3,3123782;6,4404025
07/11/2020 13.09.53;-6,811504;-3,4045548;6,4619503
07/11/2020 13.09.53;-6,5218053;-3,1771057;6,2404866
07/11/2020 13.09.53;-6,3302693;-3,180697;6,220136
07/11/2020 13.09.53;-6,4619503;-3,1711202;6,3697734
07/11/2020 13.09.53;-6,2740054;-3,122039;6,0357823
07/11/2020 13.09.53;-6,884527;-3,0777464;6,266823
07/11/2020 13.09.53;-7,2987237;-3,8043866;6,963536
07/11/2020 13.09.53;-6,4068837;-2,908955;5,614403
07/11/2020 13.09.53;-6,980295;-3,120842;6,135142
07/11/2020 13.09.53;-7,491457;-3,558981;7,5549035
07/11/2020 13.09.53;-6,930017;-3,168726;6,161478
07/11/2020 13.09.53;-7,2460513;-3,7134068;8,12592
07/11/2020 13.09.53;-6,4020953;-3,192668;6,7324953
07/11/2020 13.09.53;-7,0545154;-3,2070332;6,353014
07/11/2020 13.09.53;-6,579266;-3,8905778;7,121553
07/11/2020 13.09.53;-5,601235;-2,944868;6,2847795
07/11/2020 13.09.53;-6,7684083;-3,4284968;6,530185
07/11/2020 13.09.53;-6,967127;-3,3554738;6,5505357
07/11/2020 13.09.53;-6,8581905;-3,429694;6,585252
07/11/2020 13.09.53;-6,2608376;-3,1399956;6,579266
07/11/2020 13.09.53;-6,993463;-3,3195608;6,542156
07/11/2020 13.09.53;-6,4643445;-3,0992942;6,314707
07/11/2020 13.09.53;-6,453571;-3,1962593;6,385336
07/11/2020 13.09.53;-6,679823;-3,2800562;6,540959
07/11/2020 13.09.53;-6,7121444;-3,3087866;6,55293
07/11/2020 13.09.53;-6,7851677;-3,2956185;6,4846954
07/11/2020 13.09.53;-6,631939;-3,321955;6,513426
07/11/2020 13.09.53;-6,6726403;-3,3806129;6,573281
07/11/2020 13.09.53;-6,706159;-3,1531637;6,331466
07/11/2020 13.09.53;-6,467936;-3,3039982;6,3362546
07/11/2020 13.09.53;-6,6666546;-3,2190042;6,3721676
07/11/2020 13.09.53;-6,6486983;-3,240552;6,3745623
07/11/2020 13.09.53;-6,6786256;-3,3075895;6,457162
07/11/2020 13.09.53;-7,08564;-3,3746274;6,8091097
07/11/2020 13.09.53;-6,8450227;-3,405752;6,5457473
07/11/2020 13.09.53;-6,7743936;-3,3482912;6,5684924
07/11/2020 13.09.53;-6,59004;-3,2393548;6,423643
07/11/2020 13.09.53;-6,5146227;-3,1890767;6,3709707
07/11/2020 13.09.53;-6,5481415;-3,3494883;6,353014
07/11/2020 13.09.53;-6,742072;-3,2453403;6,432023
07/11/2020 13.09.53;-6,7851677;-3,3183637;6,489484
07/11/2020 13.09.53;-6,14831;-2,882619;6,187814
07/11/2020 13.09.53;-6,683414;-3,3135753;6,482301
07/11/2020 13.09.53;-6,861782;-3,4811692;6,591237
07/11/2020 13.09.53;-6,6403184;-3,1950622;6,3985043
07/11/2020 13.09.53;-6,777985;-3,3363202;6,769605
07/11/2020 13.09.53;-6,6606693;-3,21661;6,3781533
07/11/2020 13.09.53;-6,728904;-3,3602622;6,5984197
07/11/2020 13.09.53;-6,5505357;-3,2118216;6,3913217
07/11/2020 13.09.53;-6,6762314;-3,2692823;6,420052
07/11/2020 13.09.53;-6,8569937;-3,3854012;6,317101
07/11/2020 13.09.53;-6,799533;-3,5613751;6,566098
07/11/2020 13.09.53;-6,55293;-3,2357635;6,4188547
07/11/2020 13.09.53;-6,567295;-3,252523;6,445191
07/11/2020 13.09.53;-6,6486983;-3,3770216;6,5708866
07/11/2020 13.09.53;-6,5565214;-3,2369606;6,3578024
07/11/2020 13.09.53;-6,51582;-3,3075895;6,4188547
07/11/2020 13.09.53;-6,6163764;-3,217807;6,31351
07/11/2020 13.09.53;-6,6522894;-3,4284968;6,6187706
07/11/2020 13.09.53;-6,5110316;-3,3686419;6,4990606
07/11/2020 13.09.53;-4,5741224;-2,1392193;4,405331
07/11/2020 13.09.53;-6,157887;-2,8048072;6,1686606
07/11/2020 13.09.53;-7,2065473;-3,1615434;6,993463
07/11/2020 13.09.53;-6,8869214;-2,622848;5,8203044
07/11/2020 13.09.53;-7,0724716;-3,2441432;6,752846
07/11/2020 13.09.53;-6,7959414;-2,9376855;6,0525417
07/11/2020 13.09.53;-6,969521;-3,2034419;6,8162923
07/11/2020 13.09.53;-6,3769565;-2,6300306;5,746084
07/11/2020 13.09.53;-5,8574142;-3,1376014;6,847417
07/11/2020 13.09.53;-6,743269;-2,7856536;6,199785
07/11/2020 13.09.53;-6,623559;-3,6774938;6,445191
07/11/2020 13.09.53;-6,8103065;-2,8395233;6,0728927
07/11/2020 13.09.53;-6,3925185;-2,9352913;6,1327477
07/11/2020 13.09.53;-6,081272;-3,3518825;6,851008
07/11/2020 13.09.53;-6,921637;-3,016694;6,543353
07/11/2020 13.09.53;-6,7241154;-3,016694;6,2345014
07/11/2020 13.09.53;-6,7648168;-3,240552;6,704962
07/11/2020 13.09.53;-6,669049;-2,906561;6,2261214
07/11/2020 13.09.53;-6,8486137;-3,2010477;6,649895
07/11/2020 13.09.53;-6,7492547;-3,084929;6,519411
07/11/2020 13.09.53;-6,7719994;-2,96881;6,3230867
07/11/2020 13.09.53;-6,743269;-3,192668;6,551733
07/11/2020 13.09.53;-6,8127007;-3,0298622;6,421249
07/11/2020 13.09.53;-6,7600284;-3,1064768;6,4727244
07/11/2020 13.09.53;-6,7708025;-3,1256304;6,5086374
07/11/2020 13.09.53;-6,728904;-2,9939492;6,397307
07/11/2020 13.09.53;-6,799533;-3,1376014;6,587646
07/11/2020 13.09.53;-6,8366427;-3,0873232;6,465542
07/11/2020 13.09.53;-6,7468605;-3,0585926;6,417658
07/11/2020 13.09.53;-6,8067155;-3,108871;6,5206084
07/11/2020 13.09.53;-6,775591;-3,1004913;6,4751186
07/11/2020 13.09.53;-6,587646;-2,896984;6,4487824
07/11/2020 13.09.53;-6,716933;-3,1411927;6,5385647
07/11/2020 13.09.53;-6,7241154;-2,9029696;6,2141504
07/11/2020 13.09.53;-7,502231;-3,1376014;6,5960255
07/11/2020 13.09.53;-7,1969705;-2,9939492;6,0561333
07/11/2020 13.09.53;-6,64391;-3,1040826;6,8282633
07/11/2020 13.09.53;-7,061698;-3,074155;6,489484
07/11/2020 13.09.53;-6,909666;-2,979584;6,353014
07/11/2020 13.09.53;-6,8653736;-2,8742392;6,364985
07/11/2020 13.09.53;-6,5026517;-3,3482912;6,694188
07/11/2020 13.09.53;-6,7205243;-2,9496565;6,269217
07/11/2020 13.09.53;-6,7564373;-2,8886044;6,326678
07/11/2020 13.09.53;-6,870162;-3,0370448;6,4188547
07/11/2020 13.09.53;-6,859388;-3,2034419;6,6271505
07/11/2020 13.09.53;-6,7887588;-2,8921957;6,3230867
07/11/2020 13.09.53;-6,7133417;-2,9580362;6,1638722
07/11/2020 13.09.53;-6,551733;-2,7521348;6,0022635
07/11/2020 13.09.53;-6,7624226;-3,1507695;6,2500634
07/11/2020 13.09.53;-6,8426285;-2,7712884;6,0369797
07/11/2020 13.09.53;-6,9527617;-3,229778;6,739678
07/11/2020 13.09.53;-6,8438253;-2,955642;6,30513
07/11/2020 13.09.53;-6,7444663;-2,943671;6,1938
07/11/2020 13.09.53;-6,921637;-3,1495724;6,5565214
07/11/2020 13.09.53;-6,7947445;-2,9987376;6,4344172
07/11/2020 13.09.53;-6,64391;-2,9975405;6,3123126
07/11/2020 13.09.53;-6,851008;-3,0969;6,600814
07/11/2020 13.09.53;-6,7145386;-3,2202013;6,659472
07/11/2020 13.09.53;-6,775591;-3,144784;6,527791
07/11/2020 13.09.53;-6,8043213;-3,1028855;6,859388
07/11/2020 13.09.53;-6,622362;-3,1735144;6,6510925
07/11/2020 13.09.53;-6,70975;-3,192668;6,503849
07/11/2020 13.09.53;-6,63553;-3,0753522;6,525397
07/11/2020 13.09.53;-6,591237;-2,918532;6,1566896
07/11/2020 13.09.53;-7,121553;-3,1280246;7,0461354
07/11/2020 13.09.53;-6,932411;-3,0178912;6,5265937
07/11/2020 13.09.53;-6,659472;-2,920926;6,1866174
07/11/2020 13.09.53;-6,7324953;-3,192668;6,55293
07/11/2020 13.09.53;-6,953959;-3,1376014;5,6000376
07/11/2020 13.09.53;-6,8749504;-3,0011318;6,6103907
07/11/2020 13.09.53;-6,7839704;-3,180697;6,588843
07/11/2020 13.09.53;-6,7983356;-3,110068;6,6163764
07/11/2020 13.09.53;-7,1909847;-3,1172507;6,83784
07/11/2020 13.09.53;-6,6403184;-3,1124623;6,4547677
07/11/2020 13.09.53;-6,793547;-3,0478187;6,421249
07/11/2020 13.09.53;-6,8222775;-3,0597897;6,481104
07/11/2020 13.09.53;-6,815095;-3,084929;6,4523735
07/11/2020 13.09.53;-6,76362;-2,3235726;5,45878
07/11/2020 13.09.53;-6,090849;-3,6248214;7,3549876
07/11/2020 13.09.53;-6,9240313;-2,5689783;5,896919
07/11/2020 13.09.53;-6,83784;-3,7457285;6,9228344
07/11/2020 13.09.53;-6,5984197;-2,5737667;5,9148755
07/11/2020 13.09.53;-6,7085533;-2,9640217;6,5086374
07/11/2020 13.09.53;-7,053318;-3,1004913;6,591237
07/11/2020 13.09.53;-6,896498;-2,919729;6,393716
07/11/2020 13.09.53;-7,192182;-2,846706;6,4416
07/11/2020 13.09.53;-7,21373;-3,0466216;8,273164
07/11/2020 13.09.53;-7,3286514;-3,144784;6,364985
07/11/2020 13.09.53;-6,7480574;-2,707842;6,2249246
07/11/2020 13.09.53;-7,041347;-3,2429461;7,03177
07/11/2020 13.09.53;-7,285556;-3,0214825;6,539762
07/11/2020 13.09.53;-6,4787097;-3,0969;6,105214
07/11/2020 13.09.53;-6,7887588;-2,516306;5,99149
07/11/2020 13.09.53;-6,8869214;-3,3518825;7,07726
07/11/2020 13.09.53;-6,8869214;-2,859874;6,317101
07/11/2020 13.09.53;-6,83784;-3,1423898;6,6546836
07/11/2020 13.09.53;-6,867768;-2,859874;6,4152637
07/11/2020 13.09.53;-7,4088573;-2,7629087;6,3422403
07/11/2020 13.09.53;-7,0425444;-2,6048915;6,4260373
07/11/2020 13.09.53;-7,785944;-3,4584243;7,193379
07/11/2020 13.09.53;-7,3753386;-2,779668;6,3003416
07/11/2020 13.09.53;-6,4344172;-2,5965118;6,1411276
07/11/2020 13.09.53;-6,9168487;-2,823961;6,2859764
07/11/2020 13.09.53;-6,9826894;-2,707842;6,194997
07/11/2020 13.09.53;-7,3645644;-2,9999347;6,7743936
07/11/2020 13.09.53;-6,670246;-2,657564;6,081272
07/11/2020 13.09.53;-7,2328835;-3,0945058;6,793547
07/11/2020 13.09.53;-7,038953;-2,906561;6,4631476
